week_start,user_id,run_count,total_distance_km,avg_pace_min_per_km,total_elevation_m,total_running_time_s,avg_cadence,avg_hr,longest_run_km,training_load,target_next_week_pace,target_next_week_km
2025-05-05,23177662,6,21.39,6.0,45.5,7703,163.0,143.1,5.03,96.352,5.88,15.03
2025-05-12,13419295,4,33.71,6.72,1106.3,13584,182.3,143.7,29.51,177.225,8.18,5.87
2025-05-12,7211094,6,68.51,5.0,393.2,20553,86.3,154.4,21.12,278.64,5.07,56.55
2025-05-12,98093514,5,42.67,6.37,146.0,16299,162.3,163.0,21.12,206.221,6.19,48.34
2025-05-12,32658279,4,61.84,5.81,516.3,21566,160.2,139.0,44.48,267.786,5.29,29.26
2025-05-12,27736141,2,16.21,6.13,19.5,5964,165.9,155.3,8.11,81.271,6.97,13.05
2025-05-12,17584626,5,42.77,5.96,138.0,15297,176.5,161.4,21.15,213.872,6.05,45.53
2025-05-12,113047789,3,16.82,6.3,71.4,6360,178.6,158.9,6.48,88.017,5.98,22.77
2025-05-12,614320,2,12.63,6.54,31.0,4952,167.5,129.7,7.12,56.136,6.12,19.02
2025-05-12,23177662,2,15.03,5.88,27.4,5306,163.2,154.5,10.01,71.827,6.68,12.06
2025-05-19,13419295,1,5.87,8.18,4.5,2881,144.6,108.0,5.87,27.294,5.47,5.01
2025-05-19,7211094,5,56.55,5.07,547.8,17219,86.3,153.2,15.01,231.873,4.75,20.08
2025-05-19,98093514,5,48.34,6.19,131.0,17947,169.2,170.1,22.01,264.795,6.58,49.02
2025-05-19,32658279,3,29.26,5.29,293.1,9295,164.3,150.3,14.08,122.19,5.43,38.6
2025-05-19,27736141,2,13.05,6.97,25.9,5455,163.0,147.2,8.02,70.884,7.58,10.76
2025-05-19,17584626,5,45.53,6.05,126.0,16538,177.4,161.3,22.05,230.881,4.69,23.14
2025-05-19,113047789,3,22.77,5.98,39.9,8167,180.8,169.2,12.3,120.913,6.04,29.04
2025-05-19,614320,2,19.02,6.12,263.0,6984,173.1,137.0,14.01,86.503,6.15,16.85
2025-05-19,23177662,3,12.06,6.68,27.7,4834,149.3,127.4,5.02,56.345,5.84,5.01
2025-05-26,7211094,2,20.08,4.75,90.8,5722,86.3,155.1,10.08,77.825,4.87,65.11
2025-05-26,98093514,5,49.02,6.58,131.0,19353,163.6,157.4,21.12,268.082,6.04,16.38
2025-05-26,32658279,4,38.6,5.43,181.8,12565,166.3,146.6,15.03,161.338,5.26,42.59
2025-05-26,17584626,3,23.14,4.69,93.4,6517,171.9,166.5,8.7,95.181,6.26,21.78
2025-05-26,113047789,4,29.04,6.04,114.2,10530,174.2,162.9,10.16,151.383,6.28,16.42
2025-05-26,614320,4,16.85,6.15,84.0,6216,173.9,138.3,5.61,75.718,5.62,26.4
2025-05-26,23177662,1,5.01,5.84,11.7,1756,162.6,154.7,5.01,23.829,6.88,10.03
2025-06-02,7211094,7,65.11,4.87,424.0,19011,86.3,157.1,20.94,263.14,4.98,62.16
2025-06-02,98093514,3,16.38,6.04,110.0,5935,168.7,170.1,6.37,88.244,6.58,32.91
2025-06-02,32658279,4,42.59,5.26,53.7,13442,160.0,141.5,17.78,167.217,5.38,46.37
2025-06-02,27736141,2,10.76,7.58,8.2,4889,159.1,140.3,5.44,58.495,8.07,16.39
2025-06-02,17584626,3,21.78,6.26,62.0,8182,176.5,155.2,10.17,111.41,6.01,57.29
2025-06-02,113047789,3,16.42,6.28,73.2,6186,178.7,160.7,6.14,87.277,6.22,42.25
2025-06-02,23177662,2,10.03,6.88,6.2,4137,159.0,137.7,5.02,50.002,6.47,11.07
2025-06-09,13419295,1,5.01,5.47,13.9,1645,177.6,129.5,5.01,18.687,5.71,10.25
2025-06-09,7211094,5,62.16,4.98,258.2,18576,86.3,158.2,15.09,256.704,4.77,48.54
2025-06-09,98093514,4,32.91,6.58,67.0,13003,165.4,164.8,15.05,187.528,6.3,54.12
2025-06-09,32658279,4,46.37,5.38,82.8,14976,162.6,145.1,19.15,29.733,5.7,32.2
2025-06-09,27736141,3,16.39,8.07,18.2,7931,153.7,141.3,6.01,93.919,7.51,21.12
2025-06-09,17584626,5,57.29,6.01,303.0,20676,175.3,159.4,21.32,291.595,6.11,79.17
2025-06-09,113047789,6,42.25,6.22,237.5,15767,180.1,166.1,10.36,230.201,6.03,15.63
2025-06-09,614320,5,26.4,5.62,50.0,8897,174.7,145.0,11.01,113.178,5.64,17.05
2025-06-09,23177662,3,11.07,6.47,29.6,4295,164.1,144.4,5.03,55.616,6.39,20.07
2025-06-16,13419295,1,10.25,5.71,9.8,3511,169.2,146.8,10.25,45.212,4.92,18.18
2025-06-16,7211094,5,48.54,4.77,232.8,13879,86.3,163.6,11.35,125.382,4.8,65.33
2025-06-16,98093514,5,54.12,6.3,162.0,20443,164.7,167.3,25.0,301.166,6.36,37.06
2025-06-16,32658279,4,32.2,5.7,255.2,11019,163.5,132.8,10.53,85.713,5.52,50.5
2025-06-16,27736141,3,21.12,7.51,24.8,9512,158.0,138.3,10.07,116.297,6.11,26.53
2025-06-16,17584626,6,79.17,6.11,207.0,28999,176.5,160.4,25.0,277.434,6.1,47.24
2025-06-16,113047789,2,15.63,6.03,35.9,5656,187.6,158.9,10.25,77.517,6.14,27.89
2025-06-16,614320,3,17.05,5.64,39.0,5774,175.4,144.2,7.01,72.402,5.93,43.05
2025-06-16,23177662,4,20.07,6.39,4.0,7695,163.1,148.4,5.02,98.81,6.35,15.05
2025-06-23,13419295,2,18.18,4.92,72.6,5368,183.2,152.7,13.15,71.561,4.26,5.14
2025-06-23,7211094,6,65.33,4.8,500.0,18824,182.6,159.6,21.38,263.906,4.8,62.75
2025-06-23,98093514,4,37.06,6.36,173.0,14154,165.3,161.5,15.01,144.301,6.17,44.18
2025-06-23,32658279,4,50.5,5.52,153.0,16711,164.0,132.9,21.19,36.699,5.67,57.22
2025-06-23,27736141,5,26.53,6.11,70.8,9730,166.6,153.0,10.02,132.535,6.24,25.08
2025-06-23,17584626,5,47.24,6.1,199.0,17302,177.1,157.7,15.02,239.892,6.17,44.16
2025-06-23,113047789,3,27.89,6.14,105.3,10265,175.7,166.4,10.36,149.782,5.95,31.57
2025-06-23,614320,4,43.05,5.93,70.0,15309,176.3,136.8,15.51,183.705,5.87,35.77
2025-06-23,23177662,3,15.05,6.35,43.8,5730,163.1,146.7,5.02,73.413,6.05,13.14
2025-06-30,13419295,1,5.14,4.26,7.4,1313,190.2,164.8,5.14,18.981,5.63,15.01
2025-06-30,7211094,6,62.75,4.8,360.5,18073,172.2,154.3,15.18,244.495,4.6,50.66
2025-06-30,98093514,3,44.18,6.17,127.0,16365,166.4,167.0,27.03,201.096,6.38,48.88
2025-06-30,32658279,5,57.22,5.67,459.2,19469,156.4,132.6,24.12,153.104,5.53,61.12
2025-06-30,27736141,3,25.08,6.24,56.0,9391,165.9,147.7,12.02,123.363,6.86,23.06
2025-06-30,17584626,3,44.16,6.17,133.0,16356,175.6,154.5,27.04,224.469,5.93,48.88
2025-06-30,113047789,3,31.57,5.95,131.9,11278,180.3,160.7,14.19,160.941,6.16,34.44
2025-06-30,614320,4,35.77,5.87,48.0,12602,177.0,142.3,13.01,155.548,6.0,22.09
2025-06-30,23177662,3,13.14,6.05,21.2,4769,162.9,156.6,5.1,65.036,6.82,14.04
2025-07-07,13419295,1,15.01,5.63,20.5,5067,181.2,135.2,15.01,60.093,5.65,5.01
2025-07-07,7211094,4,50.66,4.6,278.2,13988,86.3,156.2,20.84,174.372,5.12,76.33
2025-07-07,98093514,5,48.88,6.38,336.0,18726,164.0,160.7,20.77,268.359,6.39,56.07
2025-07-07,32658279,4,61.12,5.53,421.6,20280,166.4,141.3,30.76,164.162,5.76,51.27
2025-07-07,17584626,5,48.88,5.93,311.0,17396,177.0,157.8,21.11,240.246,6.39,68.32
2025-07-07,113047789,3,34.44,6.16,188.6,12723,175.7,164.8,16.71,127.87,6.0,22.1
2025-07-07,23177662,3,14.04,6.82,179.2,5743,157.3,138.6,7.01,71.016,6.01,20.07
2025-07-14,13419295,1,5.01,5.65,175.6,1698,180.6,141.6,5.01,21.091,6.23,15.14
2025-07-14,7211094,8,76.33,5.12,487.9,23462,169.6,153.7,25.0,319.428,5.02,51.53
2025-07-14,98093514,4,56.07,6.39,140.0,21487,166.3,162.5,31.01,308.047,6.47,52.24
2025-07-14,32658279,3,51.27,5.76,265.5,17711,163.2,134.0,29.09,40.517,5.93,41.27
2025-07-14,27736141,2,23.06,6.86,51.5,9487,161.7,147.8,18.02,126.584,5.91,4.01
2025-07-14,17584626,6,68.32,6.39,281.0,26195,176.9,154.7,21.3,240.386,6.35,57.55
2025-07-14,113047789,3,22.1,6.0,42.6,7955,182.2,147.3,10.38,106.088,6.11,38.96
2025-07-14,614320,5,22.09,6.0,34.0,7957,174.9,133.9,6.31,93.762,5.54,27.24
2025-07-14,23177662,4,20.07,6.01,152.3,7236,161.9,141.9,5.03,89.937,5.82,8.43
2025-07-21,13419295,2,15.14,6.23,179.2,5661,163.2,138.6,10.14,69.955,6.05,11.57
2025-07-21,7211094,5,51.53,5.02,323.9,15514,167.8,156.3,14.01,210.556,4.83,82.58
2025-07-21,98093514,4,52.24,6.47,113.0,20274,166.3,163.9,31.2,292.074,6.46,36.29
2025-07-21,32658279,4,41.27,5.93,285.8,14685,83.2,141.6,15.17,182.463,5.86,67.53
2025-07-21,27736141,1,4.01,5.91,20.6,1423,170.4,160.5,4.01,20.034,6.9,28.26
2025-07-21,17584626,5,57.55,6.35,133.0,21929,176.6,156.9,31.16,295.819,5.98,37.08
2025-07-21,113047789,4,38.96,6.11,99.1,14290,181.0,157.5,11.5,199.65,6.17,32.64
2025-07-21,614320,3,27.24,5.54,40.0,9054,176.8,135.5,11.21,107.027,5.59,51.56
2025-07-21,23177662,2,8.43,5.82,63.6,2942,164.6,147.6,5.01,37.828,6.12,5.02
2025-07-28,13419295,1,11.57,6.05,19.8,4200,181.2,129.2,11.57,47.6,4.8,33.61
2025-07-28,7211094,6,82.58,4.83,324.4,23945,86.3,161.4,28.04,339.223,4.7,83.02
2025-07-28,98093514,4,36.29,6.46,123.0,14076,166.7,163.1,15.07,201.89,6.77,55.03
2025-07-28,32658279,4,67.53,5.86,784.9,23738,164.9,141.3,35.11,257.137,5.76,61.75
2025-07-28,27736141,4,28.26,6.9,29.8,11698,165.6,147.7,8.05,151.017,6.41,29.21
2025-07-28,17584626,4,37.08,5.98,128.0,13300,177.5,159.0,15.06,184.111,6.36,50.23
2025-07-28,113047789,3,32.64,6.17,90.4,12082,182.7,161.7,15.31,137.726,6.07,34.71
2025-07-28,614320,6,51.56,5.59,99.0,17301,174.7,135.1,13.01,206.211,5.49,40.82
2025-07-28,23177662,1,5.02,6.12,13.6,1843,161.4,140.2,5.02,22.666,6.39,23.24
2025-08-04,13419295,3,33.61,4.8,69.0,9676,180.2,146.8,21.28,134.055,5.48,10.35
2025-08-04,7211094,7,83.02,4.7,402.6,23398,86.3,156.2,24.56,315.102,4.94,71.99
2025-08-04,98093514,4,55.03,6.77,101.0,22356,158.3,152.5,35.01,314.173,6.34,43.2
2025-08-04,32658279,4,61.75,5.76,383.6,21350,162.6,130.1,25.28,49.29,5.15,26.07
2025-08-04,27736141,3,29.21,6.41,50.7,11234,164.9,144.7,21.11,149.1,7.54,33.17
2025-08-04,17584626,3,50.23,6.36,164.0,19165,173.3,154.5,33.01,260.202,6.32,48.58
2025-08-04,113047789,3,34.71,6.07,129.3,12638,183.6,165.5,17.25,184.68,6.27,31.51
2025-08-04,614320,5,40.82,5.49,244.0,13438,178.9,142.1,14.07,165.094,5.52,51.86
2025-08-04,23177662,5,23.24,6.39,208.1,8909,157.6,139.8,5.03,109.357,7.13,17.06
2025-08-11,13419295,1,10.35,5.48,15.6,3401,179.4,133.7,10.35,39.887,5.69,15.52
2025-08-11,7211094,5,71.99,4.94,315.7,21336,173.7,150.7,21.11,279.742,4.64,38.91
2025-08-11,98093514,4,43.2,6.34,124.0,16431,160.7,159.3,21.11,234.137,6.13,35.21
2025-08-11,32658279,3,26.07,5.15,46.7,8049,165.0,127.8,10.52,20.829,6.24,51.58
2025-08-11,27736141,3,33.17,7.54,45.9,15008,160.9,137.5,16.12,183.512,7.29,52.86
2025-08-11,17584626,4,48.58,6.32,221.0,18431,175.3,156.6,21.29,254.194,5.98,39.13
2025-08-11,113047789,2,31.51,6.27,76.4,11850,179.6,164.1,21.37,171.876,5.79,27.76
2025-08-11,614320,4,51.86,5.52,66.0,17166,178.3,138.5,20.41,199.652,5.62,64.37
2025-08-11,23177662,3,17.06,7.13,31.3,7301,153.7,131.5,7.02,82.261,7.45,26.05
2025-08-18,13419295,1,15.52,5.69,7.8,5300,176.6,132.2,15.52,61.461,5.2,15.12
2025-08-18,7211094,3,38.91,4.64,150.1,10840,174.6,148.8,16.45,84.203,4.85,65.24
2025-08-18,98093514,4,35.21,6.13,80.0,12961,165.0,158.9,13.01,181.427,7.31,50.03
2025-08-18,27736141,4,52.86,7.29,41.6,23108,162.3,144.1,24.01,290.848,7.29,37.18
2025-08-18,17584626,5,39.13,5.98,94.0,14043,178.8,154.0,13.14,187.76,5.77,56.83
2025-08-18,113047789,4,27.76,5.79,89.1,9638,182.8,165.5,11.14,139.734,6.11,31.37
2025-08-18,614320,7,64.37,5.62,62.0,21706,177.5,134.1,25.11,253.703,6.04,50.39
2025-08-18,23177662,3,26.05,7.45,42.1,11647,152.7,135.3,15.01,131.041,6.42,10.03
2025-08-25,13419295,2,15.12,5.2,108.7,4717,180.7,148.4,10.1,60.192,5.49,26.39
2025-08-25,7211094,4,65.24,4.85,449.8,18987,86.3,149.8,42.71,255.041,4.61,27.49
2025-08-25,98093514,3,50.03,7.31,325.0,21937,132.5,130.1,42.53,307.213,7.57,9.71
2025-08-25,32658279,3,51.58,6.24,440.6,19303,171.2,136.2,43.03,217.921,5.53,32.35
2025-08-25,27736141,3,37.18,7.29,36.4,16262,160.1,140.2,27.03,203.018,6.43,52.94
2025-08-25,17584626,5,56.83,5.77,112.0,19661,174.0,162.2,25.02,244.556,6.2,45.57
2025-08-25,113047789,3,31.37,6.11,52.6,11498,182.6,167.1,15.76,168.507,6.01,35.68
2025-08-25,614320,4,50.39,6.04,151.0,18269,176.5,123.1,21.11,197.494,5.61,34.31
2025-08-25,23177662,2,10.03,6.42,11.9,3861,163.5,141.3,5.02,47.157,5.41,11.03
2025-09-01,13419295,2,26.39,5.49,44.5,8699,181.4,140.3,16.36,104.556,5.58,6.02
2025-09-01,7211094,5,27.49,4.61,150.4,7603,86.3,160.0,10.01,105.885,4.58,57.33
2025-09-01,27736141,5,52.94,6.43,29.3,20419,165.4,145.9,22.63,263.911,6.3,44.95
2025-09-01,17584626,3,45.57,6.2,150.0,16955,179.0,153.6,30.02,233.28,5.96,39.82
2025-09-01,113047789,3,35.68,6.01,117.4,12872,182.7,160.1,19.48,179.206,6.39,41.23
2025-09-01,614320,2,34.31,5.61,99.0,11553,174.9,134.6,21.11,137.343,5.65,69.42
2025-09-01,23177662,2,11.03,5.41,19.6,3582,163.8,157.0,6.02,49.367,5.69,20.06
2025-09-08,13419295,1,6.02,5.58,11.9,2016,176.8,124.9,6.02,22.088,5.29,42.6
2025-09-08,7211094,6,57.33,4.58,293.0,15744,86.3,158.3,21.34,220.968,4.72,76.99
2025-09-08,98093514,2,9.71,7.57,19.0,4411,154.6,151.7,5.0,58.622,8.91,23.7
2025-09-08,32658279,3,32.35,5.53,86.5,10728,164.4,138.8,15.21,41.311,6.5,50.11
2025-09-08,27736141,6,44.95,6.3,52.7,17005,166.9,143.6,16.07,216.497,6.2,46.39
2025-09-08,17584626,4,39.82,5.96,118.0,14231,179.2,157.5,21.22,203.475,6.43,30.32
2025-09-08,113047789,4,41.23,6.39,112.0,15811,180.1,160.2,21.67,225.011,6.07,24.64
2025-09-08,614320,5,69.42,5.65,148.0,23532,175.5,131.6,25.21,264.273,5.74,60.73
2025-09-08,23177662,3,20.06,5.69,36.2,6850,163.5,159.4,10.01,93.774,6.07,14.15
2025-09-15,13419295,2,42.6,5.29,34.7,13525,179.6,150.3,30.44,50.904,5.59,16.2
2025-09-15,7211094,7,76.99,4.72,323.8,21787,86.3,151.7,30.24,284.852,4.54,20.49
2025-09-15,98093514,5,23.7,8.91,66.0,12677,143.6,138.9,8.12,145.053,8.14,5.07
2025-09-15,32658279,6,50.11,6.5,300.3,19533,162.1,140.0,31.78,76.711,5.77,39.16
2025-09-15,27736141,5,46.39,6.2,34.4,17262,167.1,142.4,18.17,219.583,5.93,25.06
2025-09-15,17584626,2,30.32,6.43,77.0,11706,176.8,161.2,25.2,168.3,6.19,35.33
2025-09-15,113047789,5,24.64,6.07,56.5,8971,219.7,172.2,8.38,134.508,6.24,15.45
2025-09-15,614320,4,60.73,5.74,252.0,20920,175.4,138.4,22.01,261.23,5.55,64.4
2025-09-15,23177662,3,14.15,6.07,19.3,5153,159.4,152.5,6.11,68.867,6.58,12.6
2025-09-22,13419295,3,16.2,5.59,26.5,5436,181.1,140.8,7.58,66.686,5.32,53.03
2025-09-22,7211094,2,20.49,4.54,35.6,5579,86.3,158.6,10.3,77.192,4.68,65.25
2025-09-22,32658279,5,39.16,5.77,114.2,13548,145.1,123.4,21.14,55.234,5.67,27.21
2025-09-22,27736141,4,25.06,5.93,17.9,8910,170.0,148.6,9.02,116.155,5.91,44.56
2025-09-22,113047789,1,15.45,6.24,18.0,5782,177.4,167.1,15.45,84.752,6.1,25.75
2025-09-22,614320,7,64.4,5.55,167.0,21462,175.5,134.8,18.21,253.941,5.58,55.64
2025-09-22,23177662,2,12.6,6.58,17.2,4972,164.2,138.0,7.54,60.553,6.43,23.13
2025-09-29,13419295,2,53.03,5.32,52.9,16920,180.3,143.8,43.01,230.313,6.05,18.07
2025-09-29,7211094,5,65.25,4.68,229.8,18311,86.3,156.0,21.53,248.99,4.87,59.0
2025-09-29,98093514,1,5.07,8.14,17.0,2477,148.6,152.8,5.07,33.2,10.96,25.26
2025-09-29,32658279,3,27.21,5.67,54.0,9252,83.2,141.6,13.02,114.957,5.41,52.59
2025-09-29,27736141,6,44.56,5.91,57.9,15801,166.5,142.6,21.2,209.441,6.04,18.13
2025-09-29,17584626,3,35.33,6.19,156.0,13127,172.6,164.8,15.06,189.965,6.23,42.71
2025-09-29,113047789,3,25.75,6.1,41.1,9427,179.7,146.9,15.3,125.676,6.15,27.15
2025-09-29,614320,5,55.64,5.58,237.0,18632,173.0,131.6,21.17,217.604,5.54,30.73
2025-09-29,23177662,4,23.13,6.43,26.5,8930,161.8,149.0,10.06,114.708,6.81,12.86
2025-10-06,13419295,2,18.07,6.05,18.6,6557,177.7,127.8,11.05,73.749,5.56,22.29
2025-10-06,7211094,3,59.0,4.87,235.0,17229,86.3,154.2,42.79,233.847,4.79,31.05
2025-10-06,98093514,4,25.26,10.96,141.0,16613,137.8,146.3,13.22,208.706,6.77,18.16
2025-10-06,32658279,3,52.59,5.41,195.4,17083,168.0,146.2,42.78,209.78,6.1,18.46
2025-10-06,27736141,3,18.13,6.04,16.3,6570,166.3,146.0,8.01,84.705,6.2,34.81
2025-10-06,17584626,1,42.71,6.23,117.0,15953,172.4,175.0,42.71,244.893,6.7,5.06
2025-10-06,113047789,2,27.15,6.15,93.5,10011,181.3,162.5,21.99,146.082,6.44,5.22
2025-10-06,614320,4,30.73,5.54,66.0,10215,172.8,126.4,13.21,112.642,5.78,41.07
2025-10-06,23177662,2,12.86,6.81,22.7,5256,161.3,142.5,6.76,65.315,6.28,20.06
2025-10-13,13419295,2,22.29,5.56,15.2,7434,180.0,141.4,17.01,89.066,4.69,20.25
2025-10-13,7211094,5,31.05,4.79,117.4,8928,86.3,146.8,10.02,116.339,4.86,38.42
2025-10-13,98093514,3,18.16,6.77,49.0,7380,157.7,157.0,7.51,101.988,9.02,17.2
2025-10-13,32658279,3,18.46,6.1,47.5,6754,163.8,132.2,7.11,78.03,5.39,10.07
2025-10-13,27736141,5,34.81,6.2,80.2,12950,166.3,142.5,9.02,161.157,6.0,23.88
2025-10-13,17584626,1,5.06,6.7,21.0,2032,167.2,149.3,5.06,26.612,6.46,5.15
2025-10-13,113047789,1,5.22,6.44,7.7,2015,171.4,159.2,5.22,28.139,6.12,30.33
2025-10-13,614320,4,41.07,5.78,101.0,14239,173.7,131.7,23.52,140.195,5.66,40.27
2025-10-13,23177662,3,20.06,6.28,37.5,7564,162.7,150.0,10.02,99.921,5.21,13.07
2025-10-20,13419295,3,20.25,4.69,10.4,5701,183.4,158.9,10.2,78.998,5.35,19.83
2025-10-20,7211094,3,38.42,4.86,95.6,11205,86.3,151.6,18.13,149.866,4.73,41.72
2025-10-20,98093514,2,17.2,9.02,25.0,9308,141.0,146.2,13.17,107.828,5.76,11.09
2025-10-20,32658279,2,10.07,5.39,23.2,3257,167.8,143.9,5.05,40.521,6.88,24.97
2025-10-20,27736141,4,23.88,6.0,7.7,8599,168.2,149.8,9.02,112.349,6.1,43.05
2025-10-20,17584626,1,5.15,6.46,14.0,1996,169.0,159.8,5.15,27.979,6.56,11.06
2025-10-20,113047789,4,30.33,6.12,52.5,11142,181.3,160.9,9.36,128.919,6.4,9.12
2025-10-20,614320,6,40.27,5.66,82.0,13688,173.9,136.1,14.41,158.357,5.58,58.21
2025-10-20,23177662,3,13.07,5.21,10.4,4084,162.0,160.3,5.04,57.389,5.77,23.09
2025-10-27,13419295,2,19.83,5.35,28.7,6368,178.8,131.9,16.27,76.865,4.83,10.55
2025-10-27,7211094,6,41.72,4.73,341.8,11833,86.3,151.8,12.4,157.426,4.75,30.61
2025-10-27,98093514,2,11.09,5.76,2.0,3835,160.8,174.3,6.06,58.624,7.05,10.11
2025-10-27,32658279,5,24.97,6.88,170.8,10303,154.0,125.4,6.12,109.853,5.73,31.86
2025-10-27,27736141,5,43.05,6.1,45.7,15749,168.6,148.1,12.88,204.899,6.12,20.54
2025-10-27,113047789,1,9.12,6.4,17.9,3506,182.4,162.5,9.12,49.976,6.15,23.04
2025-10-27,614320,8,58.21,5.58,138.0,19492,175.7,130.2,20.01,226.173,5.6,49.52
2025-10-27,23177662,5,23.09,5.77,45.2,7993,161.2,149.5,10.01,105.652,6.57,34.13
2025-11-03,13419295,2,10.55,4.83,94.4,3059,183.1,146.9,7.02,39.352,5.98,4.96
2025-11-03,7211094,4,30.61,4.75,58.2,8715,86.3,156.0,9.12,118.197,4.69,42.02
2025-11-03,98093514,2,10.11,7.05,29.0,4279,155.6,153.8,5.07,57.001,6.57,12.83
2025-11-03,32658279,4,31.86,5.73,275.7,10961,163.9,134.0,11.63,83.714,5.96,42.2
2025-11-03,27736141,3,20.54,6.12,15.6,7540,168.5,144.9,9.05,96.283,5.98,39.77
2025-11-03,17584626,2,11.06,6.56,29.0,4352,168.6,157.1,6.01,59.99,5.81,25.14
2025-11-03,113047789,4,23.04,6.15,40.2,8500,182.5,157.7,6.49,117.647,5.89,12.08
2025-11-03,614320,4,49.52,5.6,127.0,16642,175.2,131.3,17.11,188.292,5.39,33.98
2025-11-03,23177662,7,34.13,6.57,41.1,13455,160.9,141.2,10.02,161.893,6.45,15.04
2025-11-10,13419295,2,4.96,5.98,35.7,1781,180.8,141.3,4.01,19.37,5.09,26.03
2025-11-10,7211094,6,42.02,4.69,114.6,11833,86.3,155.9,9.03,160.518,4.4,27.94
2025-11-10,98093514,2,12.83,6.57,90.0,5060,158.7,163.0,7.81,72.492,6.62,29.67
2025-11-10,32658279,4,42.2,5.96,139.9,15100,165.6,121.6,14.09,33.419,5.77,40.61
2025-11-10,27736141,5,39.77,5.98,40.9,14259,168.2,147.6,12.86,185.981,6.12,36.01
2025-11-10,17584626,4,25.14,5.81,112.0,8759,169.1,160.8,7.87,123.569,6.7,20.49
2025-11-10,113047789,2,12.08,5.89,42.6,4268,179.1,160.3,6.9,59.491,6.21,36.29
2025-11-10,614320,4,33.98,5.39,121.0,10991,176.4,132.6,13.1,132.866,5.4,36.25
2025-11-10,23177662,2,15.04,6.45,132.8,5821,160.2,144.0,10.02,72.187,6.09,35.11
2025-11-17,13419295,2,26.03,5.09,97.4,7942,181.6,152.6,19.02,106.623,5.34,6.01
2025-11-17,7211094,5,27.94,4.4,154.0,7368,86.3,161.5,10.08,104.24,4.81,32.65
2025-11-17,98093514,3,29.67,6.62,74.0,11791,162.8,167.3,19.51,172.561,6.43,20.28
2025-11-17,32658279,4,40.61,5.77,261.1,14051,170.7,144.3,11.56,90.374,5.21,36.22
2025-11-17,27736141,4,36.01,6.12,42.5,13214,168.5,146.8,16.12,170.497,5.95,9.01
2025-11-17,17584626,3,20.49,6.7,66.0,8239,173.8,151.7,10.24,110.709,6.07,28.52
2025-11-17,113047789,6,36.29,6.21,178.6,13527,178.4,163.7,10.34,194.048,6.1,14.13
2025-11-17,614320,6,36.25,5.4,222.0,11745,176.6,132.5,13.21,133.453,5.59,18.11
2025-11-17,23177662,7,35.11,6.09,70.9,12833,160.4,150.4,10.01,161.185,5.36,16.06
2025-11-24,13419295,1,6.01,5.34,50.3,1926,184.0,156.0,6.01,26.356,5.26,19.02
2025-11-24,7211094,6,32.65,4.81,236.6,9427,86.3,151.3,8.01,125.114,4.58,23.48
2025-11-24,98093514,3,20.28,6.43,60.0,7819,166.2,159.9,10.01,110.224,6.71,30.17
2025-11-24,32658279,3,36.22,5.21,138.1,11321,162.2,133.3,21.15,21.538,5.81,24.66
2025-11-24,27736141,1,9.01,5.95,43.9,3216,171.2,149.7,9.01,42.231,6.44,16.01
2025-11-24,17584626,4,28.52,6.07,75.0,10393,176.5,164.5,10.04,150.012,5.94,31.44
2025-11-24,113047789,3,14.13,6.1,85.6,5173,181.2,161.0,5.27,73.079,6.21,26.14
2025-11-24,614320,2,18.11,5.59,69.0,6071,176.6,131.2,13.11,69.094,6.38,15.35
2025-11-24,23177662,4,16.06,5.36,23.1,5159,161.2,151.8,5.03,68.381,6.17,41.17
2025-12-01,13419295,1,19.02,5.26,136.6,6001,178.6,149.0,19.02,78.434,4.97,27.59
2025-12-01,7211094,2,23.48,4.58,268.1,6445,86.3,168.0,13.07,53.097,5.34,7.59
2025-12-01,98093514,3,30.17,6.71,89.0,12137,159.6,164.3,14.2,174.986,6.43,21.16
2025-12-01,32658279,2,24.66,5.81,271.9,8601,83.2,141.6,13.44,106.868,5.91,39.9
2025-12-01,27736141,1,16.01,6.44,54.4,6186,164.2,156.1,16.01,84.705,5.75,37.62
2025-12-01,17584626,3,31.44,5.94,95.0,11203,172.2,163.7,15.07,161.235,6.1,31.74
2025-12-01,113047789,4,26.14,6.21,110.2,9732,178.8,166.7,9.59,141.834,6.27,25.38
2025-12-01,614320,4,15.35,6.38,17.0,5876,169.5,127.1,5.51,69.541,5.72,62.68
2025-12-01,23177662,4,41.17,6.17,66.4,15230,161.3,150.5,21.11,194.004,6.45,25.16
2025-12-08,13419295,2,27.59,4.97,18.5,8231,182.4,158.7,21.57,116.707,4.79,21.12
2025-12-08,7211094,1,7.59,5.34,25.0,2430,86.3,148.4,7.59,31.633,4.52,10.85
2025-12-08,98093514,3,21.16,6.43,58.0,8166,161.1,167.9,10.1,119.092,6.49,13.4
2025-12-08,32658279,3,39.9,5.91,121.5,14154,151.4,125.1,15.52,59.664,5.43,25.48
2025-12-08,27736141,4,37.62,5.75,42.9,12987,169.2,155.0,21.29,179.893,6.35,6.42
2025-12-08,17584626,3,31.74,6.1,102.0,11621,172.4,161.3,15.14,164.684,6.28,27.16
2025-12-08,614320,7,62.68,5.72,120.6,21509,173.0,132.0,13.01,252.171,5.72,83.09
2025-12-08,23177662,3,25.16,6.45,43.8,9730,158.4,146.1,15.11,116.923,6.71,25.88
2025-12-15,13419295,1,21.12,4.79,14.3,6075,181.2,152.4,21.12,81.213,5.39,17.04
